code,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system
d_56576,Elvanse 30mg capsules (Shire Pharmaceuticals Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,14841021,"","","","",2,prodcode
d_66259,Elvanse 40mg capsules (Shire Pharmaceuticals Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,62409021,"","","","",2,prodcode
d_56336,Elvanse 50mg capsules (Shire Pharmaceuticals Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,47667020,"","","","",2,prodcode
d_66788,Elvanse 60mg capsules (Shire Pharmaceuticals Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,62410021,"","","","",2,prodcode
d_56742,Elvanse 70mg capsules (Shire Pharmaceuticals Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,47669020,"","","","",2,prodcode
d_65067,Elvanse Adult 30mg capsules (Shire Pharmaceuticals Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,52353021,"","","","",2,prodcode
d_66901,Elvanse Adult 50mg capsules (Shire Pharmaceuticals Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,52352021,"","","","",2,prodcode
d_65143,Elvanse Adult 70mg capsules (Shire Pharmaceuticals Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,52354021,"","","","",2,prodcode
d_13946,Equasym 10mg tablets (Shire Pharmaceuticals Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,81150020,"","","","",2,prodcode
d_6804,Equasym 20mg tablets (Shire Pharmaceuticals Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,81151020,"","","","",2,prodcode
d_13914,Equasym 5mg tablets (Shire Pharmaceuticals Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,81149020,"","","","",2,prodcode
d_54804,Equasym XL 10mg capsules (DE Pharmaceuticals),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,10832020,"","","","",2,prodcode
d_14346,Equasym XL 10mg capsules (Shire Pharmaceuticals Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,88948020,"","","","",2,prodcode
d_52461,Equasym XL 10mg capsules (Waymade Healthcare Plc),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,41947020,"","","","",2,prodcode
d_21399,Equasym xl 20mg Capsule (Celltech Pharma Europe Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,70146020,"","","","",2,prodcode
d_6868,Equasym XL 20mg capsules (Shire Pharmaceuticals Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,88950020,"","","","",2,prodcode
d_14331,Equasym XL 30mg capsules (Shire Pharmaceuticals Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,88952020,"","","","",2,prodcode
d_53527,Equasym XL 30mg capsules (Waymade Healthcare Plc),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,41948020,"","","","",2,prodcode
d_67005,Guanfacine 1mg modified-release tablets,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,60897021,"","","","",2,prodcode
d_67516,Guanfacine 2mg modified-release tablets,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,60899021,"","","","",2,prodcode
d_68529,Guanfacine 3mg modified-release tablets,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,60901021,"","","","",2,prodcode
d_67675,Guanfacine 4mg modified-release tablets,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,60903021,"","","","",2,prodcode
d_66462,Lisdexamfetamine 20mg capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,11096020,"","","","",2,prodcode
d_55987,Lisdexamfetamine 30mg capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,11065020,"","","","",2,prodcode
d_67156,Lisdexamfetamine 40mg capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,11098020,"","","","",2,prodcode
d_55169,Lisdexamfetamine 50mg capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,11063020,"","","","",2,prodcode
d_66465,Lisdexamfetamine 60mg capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,11100020,"","","","",2,prodcode
d_57786,Lisdexamfetamine 70mg capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,11067020,"","","","",2,prodcode
d_62975,Matoride XL 18mg tablets (Sandoz Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,40754021,"","","","",2,prodcode
d_61800,Matoride XL 36mg tablets (Sandoz Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,29759021,"","","","",2,prodcode
d_62487,Matoride XL 54mg tablets (Sandoz Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,29760021,"","","","",2,prodcode
d_37237,Medikinet 10mg tablets (Flynn Pharma Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,93311020,"","","","",2,prodcode
d_36910,Medikinet 20mg tablets (Flynn Pharma Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,93313020,"","","","",2,prodcode
d_37097,Medikinet 5mg tablets (Flynn Pharma Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,93309020,"","","","",2,prodcode
d_36628,Medikinet XL 10mg capsules (Flynn Pharma Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,93319020,"","","","",2,prodcode
d_35659,Medikinet XL 20mg capsules (Flynn Pharma Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,93321020,"","","","",2,prodcode
d_35658,Medikinet XL 30mg capsules (Flynn Pharma Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,93323020,"","","","",2,prodcode
d_37658,Medikinet XL 40mg capsules (Flynn Pharma Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,93327020,"","","","",2,prodcode
d_60988,Medikinet XL 50mg capsules (Flynn Pharma Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,25564021,"","","","",2,prodcode
d_46593,Medikinet XL 5mg capsules (Flynn Pharma Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,99761020,"","","","",2,prodcode
d_61144,Medikinet XL 60mg capsules (Flynn Pharma Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,26636021,"","","","",2,prodcode
d_13212,Methylphenidate 10mg modified-release capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,88944020,"","","","",2,prodcode
d_576,Methylphenidate 10mg tablets,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,79303020,"","","","",2,prodcode
d_65459,Methylphenidate 10mg tablets (Kent Pharmaceuticals Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,67432020,"","","","",2,prodcode
d_58691,Methylphenidate 10mg/5ml oral solution,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,31012020,"","","","",2,prodcode
d_69151,Methylphenidate 15mg/5ml oral solution,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,36245020,"","","","",2,prodcode
d_6107,Methylphenidate 18mg modified-release tablets,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,83439020,"","","","",2,prodcode
d_11536,Methylphenidate 20mg modified-release capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,78263020,"","","","",2,prodcode
d_54504,Methylphenidate 20mg modified-release tablets,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,10833020,"","","","",2,prodcode
d_11733,Methylphenidate 20mg tablets,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,79305020,"","","","",2,prodcode
d_35469,Methylphenidate 27mg modified-release tablets,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,93333020,"","","","",2,prodcode
d_14848,Methylphenidate 30mg modified-release capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,88946020,"","","","",2,prodcode
d_6169,Methylphenidate 36mg modified-release tablets,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,76550020,"","","","",2,prodcode
d_35515,Methylphenidate 40mg modified-release capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,93325020,"","","","",2,prodcode
d_61390,Methylphenidate 50mg modified-release capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,25563021,"","","","",2,prodcode
d_52233,Methylphenidate 54mg modified-release tablets,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,10837020,"","","","",2,prodcode
d_46607,Methylphenidate 5mg modified-release capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,99759020,"","","","",2,prodcode
d_7101,Methylphenidate 5mg tablets,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,79304020,"","","","",2,prodcode
d_57405,Methylphenidate 5mg/5ml oral solution,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,31886020,"","","","",2,prodcode
d_71787,Methylphenidate 5mg/5ml oral suspension,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,43055021,"","","","",2,prodcode
d_63285,Methylphenidate 60mg modified-release capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,26635021,"","","","",2,prodcode
d_6326,Modafinil 100mg tablets,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,86409020,"","","","",2,prodcode
d_13175,Modafinil 200mg tablets,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,83274020,"","","","",2,prodcode
d_2027,Pemoline 20mg tablets,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,68684020,"","","","",2,prodcode
d_31972,Prolintane hydrochloride with vitamins liquid,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,71991020,"","","","",2,prodcode
d_19944,Provigil 100mg tablets (Teva UK Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,86413020,"","","","",2,prodcode
d_14814,Provigil 200mg tablets (Teva UK Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,84132020,"","","","",2,prodcode
d_2679,Ritalin 10mg tablets (Novartis Pharmaceuticals UK Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,79301020,"","","","",2,prodcode
d_40477,RITALIN 25 MG TAB,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,04450007,"","","","",2,prodcode
d_56713,Ritalin-SR 20mg tablets (Imported (United States)),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,10834020,"","","","",2,prodcode
d_59365,Strattera 100mg capsules (Eli Lilly and Company Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,46836020,"","","","",2,prodcode
d_14119,Strattera 10mg capsules (Eli Lilly and Company Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,87894020,"","","","",2,prodcode
d_18832,Strattera 18mg capsules (Eli Lilly and Company Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,87896020,"","","","",2,prodcode
d_16949,Strattera 25mg capsules (Eli Lilly and Company Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,87898020,"","","","",2,prodcode
d_17014,Strattera 40mg capsules (Eli Lilly and Company Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,87900020,"","","","",2,prodcode
d_65696,Strattera 4mg/1ml oral solution (Eli Lilly and Company Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,53960021,"","","","",2,prodcode
d_17588,Strattera 60mg capsules (Eli Lilly and Company Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,87902020,"","","","",2,prodcode
d_41492,Strattera 80mg capsules (Eli Lilly and Company Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,97088020,"","","","",2,prodcode
d_23173,Tranquilyn 10mg tablets (Genesis Pharmaceuticals Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,86351020,"","","","",2,prodcode
d_62584,Tranquilyn 20mg tablets (Genesis Pharmaceuticals Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,78518020,"","","","",2,prodcode
d_23161,Tranquilyn 5mg tablets (Genesis Pharmaceuticals Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,77514020,"","","","",2,prodcode
d_17244,Villescon Liquid (Boehringer Ingelheim Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,52272020,"","","","",2,prodcode
d_21068,Villescon Tablet (Boehringer Ingelheim Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,54935020,"","","","",2,prodcode
d_19289,Volital 20mg Tablet (Laboratories For Applied Biology Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,52307020,"","","","",2,prodcode
