code,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system,SnomedCTConceptId,SnomedCTDescriptionId,EmisCodeCategoryId
38675,Awaiting housing NOS,AFE13,Homelessness,Homelessness (child/parent),Vulnerable families,AFE,9R3Z.00,"","","","",3,read,271364002,406110019,37
107393,Under care of homeless advocacy service,AFE13,Homelessness,Homelessness (child/parent),Vulnerable families,AFE,9Ngr.00,"","","","",3,read,702526004,2995988013,37
96605,Homeless - enhanced service completed,AFE13,Homelessness,Homelessness (child/parent),Vulnerable families,AFE,9k60.00,"","","","",3,read,166461000000103,1154731000000116,37
67187,Sleeping in night shelter,AFE13,Homelessness,Homelessness (child/parent),Vulnerable families,AFE,13FM.00,"","","","",3,read,224231004,337220011,17
35040,Discharge to sheltered housing,AFE13,Homelessness,Homelessness (child/parent),Vulnerable families,AFE,ZLG5.00,"","","","",3,read,,,
104962,Length of time homeless,AFE13,Homelessness,Homelessness (child/parent),Vulnerable families,AFE,13D8.00,"","","","",3,read,442244004,2819637010,17
29964,[X]Prolongd stay in wtless environmn occurrn street/highway,AFE13,Homelessness,Homelessness (child/parent),Vulnerable families,AFE,U1B2400,"","","","",3,read,218225007,330537015,32
97757,Sofa surfer - person of no fixed abode,AFE13,Homelessness,Homelessness (child/parent),Vulnerable families,AFE,13D7.00,"","","","",3,read,381751000000106,752321000000118,17
9677,CPA assessment,AFE14,Care programme approach (CPA),Vulnerable family NOS (incl. CPA),Vulnerable families,AFE,ZQ2..11,"","","","",3,read,,,
10193,CPA care planning,AFE14,Care programme approach (CPA),Vulnerable family NOS (incl. CPA),Vulnerable families,AFE,Z921.11,"","","","",3,read,,,
9390,CPA key worker,AFE14,Care programme approach (CPA),Vulnerable family NOS (incl. CPA),Vulnerable families,AFE,918B.00,"","","","",3,read,204311000000104,312661000000113,37
106715,Ongoing CPA review,AFE14,Care programme approach (CPA),Vulnerable family NOS (incl. CPA),Vulnerable families,AFE,8CG6111,"","","","",3,read,166141000000108,250451000000113,32
107094,Discharge CPA review,AFE14,Care programme approach (CPA),Vulnerable family NOS (incl. CPA),Vulnerable families,AFE,8CG6211,"","","","",3,read,166151000000106,250361000000115,32
107259,Initial CPA review,AFE14,Care programme approach (CPA),Vulnerable family NOS (incl. CPA),Vulnerable families,AFE,8CG6011,"","","","",3,read,166131000000104,250431000000118,32
98919,Mental health CPA crisis plan available,AFE14,Care programme approach (CPA),Vulnerable family NOS (incl. CPA),Vulnerable families,AFE,8CQ1.11,"","","","",3,read,763321009,3638544014,32
103896,Mental health CPA contingency plan available,AFE14,Care programme approach (CPA),Vulnerable family NOS (incl. CPA),Vulnerable families,AFE,8CM9.11,"","","","",3,read,763249000,3638289014,32
28959,Vulnerable adult,AFE14,Vulnerable family,Vulnerable family NOS (incl. CPA),Vulnerable families,AFE,133P.00,"","","","",3,read,417430008,2548392010,17
22455,Vulnerable family support,AFE14,Vulnerable family,Vulnerable family NOS (incl. CPA),Vulnerable families,AFE,8O4..00,"","","",2,3,read,315637000,460156014,32
100201,Vulnerable adult care plan,AFE14,Vulnerable family,Vulnerable family NOS (incl. CPA),Vulnerable families,AFE,8CMB.00,"","","","",3,read,735330008,3514128014,32
94667,Vulnerable family,AFE14,Vulnerable family,Vulnerable family NOS (incl. CPA),Vulnerable families,AFE,13Iq.00,"","","",2,3,read,305311000000106,542821000000114,17
108285,No longer subject to vulnerable adult care plan,AFE14,Vulnerable family,Vulnerable family NOS (incl. CPA),Vulnerable families,AFE,9Ngy.00,"","","","",3,read,906221000000109,2330061000000113,37
66807,C2 - criminal inj.comp.board,AFE14,Victim of crime,Vulnerable family NOS (incl. CPA),Vulnerable families,AFE,9E7..11,"","","","",3,read,16661000000108,12351000000115,37
106700,Copy clinical record sent to Criminal Inj Compens Authority,AFE14,Victim of crime,Vulnerable family NOS (incl. CPA),Vulnerable families,AFE,9lF..00,"","","","",3,read,874001000000104,2257131000000110,37
17304,Criminal inj comp board cert,AFE14,Victim of crime,Vulnerable family NOS (incl. CPA),Vulnerable families,AFE,9E7..00,"","","","",2,read,16661000000108,12331000000110,37
22082,Crime inj comp cert completed,AFE14,Victim of crime,Vulnerable family NOS (incl. CPA),Vulnerable families,AFE,9E71.00,"","","","",2,read,184857003,284852012,37
36222,Crime inj comp cert sent off,AFE14,Victim of crime,Vulnerable family NOS (incl. CPA),Vulnerable families,AFE,9E72.00,"","","",2,2,read,184858008,284853019,37
35390,Crime inj comp cert paid,AFE14,Victim of crime,Vulnerable family NOS (incl. CPA),Vulnerable families,AFE,9E73.00,"","","","",2,read,184859000,284854013,37
48006,Crime inj comp cert NOS,AFE14,Victim of crime,Vulnerable family NOS (incl. CPA),Vulnerable families,AFE,9E7Z.00,"","","",2,2,read,309020008,452356013,37
54705,Crime inj comp cert unpaid,AFE14,Victim of crime,Vulnerable family NOS (incl. CPA),Vulnerable families,AFE,9E74.00,"","","","",2,read,184860005,284855014,37
12392,Parental support,AFE15,Family/parental support,Family/parental support referral,Vulnerable families,AFE,8O80.00,"","","","",2,read,243116003,363600014,32
6468,Social problem,AFE15,Family/parental support,Family/parental support referral,Vulnerable families,AFE,13Z8.00,"","","","",3,read,161152002,251261013,17
30508,Family support,AFE15,Family/parental support,Family/parental support referral,Vulnerable families,AFE,Z9M1.00,"","","","",2,read,,,
104320,Social support,AFE15,Family/parental support,Family/parental support referral,Vulnerable families,AFE,8O85.00,"","","","",3,read,315042007,459507012,32
30722,Social support,AFE15,Family/parental support,Family/parental support referral,Vulnerable families,AFE,Z9MM.00,"","","","",3,read,,,
44123,Care and support circumstances and networks,AFE15,Family/parental support,Family/parental support referral,Vulnerable families,AFE,ZW...00,"","","","",2,read,,,
42852,Parental support,AFE15,Family/parental support,Family/parental support referral,Vulnerable families,AFE,Z9M2.00,"","","","",2,read,,,
25832,Emotional and psychosocial support and advice,AFE15,Family/parental support,Family/parental support referral,Vulnerable families,AFE,8O82.00,"","","","",3,read,395094003,1488793011,32
104594,Family support,AFE15,Family/parental support,Family/parental support referral,Vulnerable families,AFE,8O84.00,"","","","",2,read,243115004,363599011,32
21664,Long term social support,AFE15,Family/parental support,Family/parental support referral,Vulnerable families,AFE,8O3..00,"","","",2,3,read,315043002,459508019,32
32204,Long term social support,AFE15,Family/parental support,Family/parental support referral,Vulnerable families,AFE,Z9MN.00,"","","","",3,read,,,
110291,Triple P - Positive Parenting Programme,AFE15,Family/parental support,Family/parental support referral,Vulnerable families,AFE,8Cp..00,"","","","",2,read,709009001,3036698016,32
3077,Unfit for work,AFE18,Parental incapacity increased concerns,Increased concerns of parental incapacity,Vulnerable families,AFE,13JJ.00,"","","","",3,read,160910001,250873012,17
9063,[V]Issue of incapacity certificate,AFE18,Parental incapacity increased concerns,Increased concerns of parental incapacity,Vulnerable families,AFE,ZV68013,"","","","",3,read,804591000000105,1798711000000119,32
102304,Capable of work on work capability assessment criteria,AFE18,Parental incapacity increased concerns,Increased concerns of parental incapacity,Vulnerable families,AFE,2JM..00,"","","","",3,read,767361000000104,1708971000000112,27
93671,Subj cert auth issued Adults with Incapacity (Scot) Act 2000,AFE18,Parental incapacity increased concerns,Increased concerns of parental incapacity,Vulnerable families,AFE,13Im.00,"","","","",3,read,294901000000102,519041000000110,17
66025,Incapacity (Scotland) Act 2000 certificate issued,AFE18,Parental incapacity increased concerns,Increased concerns of parental incapacity,Vulnerable families,AFE,9DM0.00,"","","","",3,read,205421000000103,315241000000118,37
66016,Incapacity (Scotland) Act 2000 certificate,AFE18,Parental incapacity increased concerns,Increased concerns of parental incapacity,Vulnerable families,AFE,9DM..00,"","","","",3,read,197451000000102,296841000000118,37
46969,Unable to tidy house,AFE18,Parental incapacity increased concerns,Increased concerns of parental incapacity,Vulnerable families,AFE,ZM54C00,"","","","",2,read,,,
51765,Does not tidy house,AFE18,Parental incapacity increased concerns,Increased concerns of parental incapacity,Vulnerable families,AFE,ZM54E00,"","","","",2,read,,,
35280,Difficulty tidying house,AFE18,Parental incapacity increased concerns,Increased concerns of parental incapacity,Vulnerable families,AFE,ZM54F00,"","","","",2,read,,,
56116,Does not dispose of household rubbish,AFE18,Parental incapacity increased concerns,Increased concerns of parental incapacity,Vulnerable families,AFE,ZM53900,"","","","",2,read,,,
46464,Business ceased - financial,AFE19,Parental financial concerns,Parental problems with daily living/limited capacity to work (incl. financial concerns),Vulnerable families,AFE,13JK.11,"","","","",3,read,276077002,412068011,17
41368,Difficulty managing personal financial activities,AFE19,Parental financial concerns,Parental problems with daily living/limited capacity to work (incl. financial concerns),Vulnerable families,AFE,ZN35.00,"","","",2,3,read,,,
57099,Does not manage personal financial activities,AFE19,Parental financial concerns,Parental problems with daily living/limited capacity to work (incl. financial concerns),Vulnerable families,AFE,ZN34.00,"","","","",3,read,,,
48065,Family income supplement,AFE19,Parental financial concerns,Parental problems with daily living/limited capacity to work (incl. financial concerns),Vulnerable families,AFE,13U2.00,"","","","",3,read,161022007,251077015,17
64294,Financial circumstances change,AFE19,Parental financial concerns,Parental problems with daily living/limited capacity to work (incl. financial concerns),Vulnerable families,AFE,13K2.00,"","","","",3,read,160934006,250939018,17
70541,Low income benefits NOS,AFE19,Parental financial concerns,Parental problems with daily living/limited capacity to work (incl. financial concerns),Vulnerable families,AFE,13UZ.00,"","","","",3,read,161020004,251075011,17
40782,Needs help managing own financial affairs,AFE19,Parental financial concerns,Parental problems with daily living/limited capacity to work (incl. financial concerns),Vulnerable families,AFE,13KE.00,"","","","",3,read,401058009,1780263012,17
45506,Unemployment benefit NOS,AFE19,Parental unemployment,Parental problems with daily living/limited capacity to work (incl. financial concerns),Vulnerable families,AFE,13RZ.00,"","","","",3,read,161006006,251059013,17
5863,Report to benefits agency,AFE19,Parental financial concerns,Parental problems with daily living/limited capacity to work (incl. financial concerns),Vulnerable families,AFE,9EY3.00,"","","","",3,read,185014001,285037010,37
458,Financial problem,AFE19,Parental financial concerns,Parental problems with daily living/limited capacity to work (incl. financial concerns),Vulnerable families,AFE,13K1.00,"","","","",3,read,160932005,250937016,17
24679,"Benefits - other, specified",AFE19,Parental financial concerns,Parental problems with daily living/limited capacity to work (incl. financial concerns),Vulnerable families,AFE,13OY.00,"","","","",2,read,266975006,397805011,17
22430,Provident assoc. benefit claim,AFE19,Parental financial concerns,Parental problems with daily living/limited capacity to work (incl. financial concerns),Vulnerable families,AFE,9E8..00,"","","","",2,read,10411000000106,21051000000117,37
16203,Unemployment benefits,AFE19,Parental financial concerns,Parental problems with daily living/limited capacity to work (incl. financial concerns),Vulnerable families,AFE,13R..00,"","","","",2,read,161005005,251058017,17
31711,Low income benefits,AFE19,Parental financial concerns,Parental problems with daily living/limited capacity to work (incl. financial concerns),Vulnerable families,AFE,13U..00,"","","","",3,read,161020004,251075011,17
71349,Unemployment benefit,AFE19,Parental financial concerns,Parental problems with daily living/limited capacity to work (incl. financial concerns),Vulnerable families,AFE,13R1.00,"","","","",2,read,161006006,251059013,17
53232,At risk of financial/material mismanagement,AFE19,Parental financial concerns,Parental problems with daily living/limited capacity to work (incl. financial concerns),Vulnerable families,AFE,13ZQ.00,"","","","",3,read,417051004,2549598015,17
30631,Unable to manage personal financial activities,AFE19,Parental financial concerns,Parental problems with daily living/limited capacity to work (incl. financial concerns),Vulnerable families,AFE,ZN32.00,"","","",2,3,read,,,
51501,Transport financial problems,AFE19,Parental financial concerns,Parental problems with daily living/limited capacity to work (incl. financial concerns),Vulnerable families,AFE,13CF112,"","","",2,3,read,160695008,250494015,17
2495,Housebound,AFE19,Parental problems with daily living/Limited capacity to work,Parental problems with daily living/limited capacity to work (incl. financial concerns),Vulnerable families,AFE,13CA.00,"","","","",2,read,160689007,250485014,17
